case_id,hh_f11,hh_f11_oth,hh_f12,hh_f19,hh_f25,hh_f26a,hh_f26b,ea_lat_mod,ea_lon_mod,Air circulation,Air conditioner,Iron,Radio,Refrigerator,Television,Washing machine,Electricity,region,reside,hh_wgt,Number of household members,Wealth index factor score for urban/rural (5 decimals),Type of place of residence,Household sample weight (6 decimals),Energy Use
207124050025,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,4,5942.0,2.0,212206169,4.0
207124050036,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,4,-39291.0,2.0,212206169,4.0
207124050057,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,6,-131362.0,2.0,212206169,0.0
207124050059,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,6,-64355.0,2.0,212206169,0.0
207124050077,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,3,-29801.0,2.0,212206169,0.0
207124050088,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,10,-42581.0,2.0,212206169,0.0
207124050090,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,4,5942.0,2.0,212206169,4.0
207124050092,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,2,-64355.0,2.0,212206169,0.0
207124050109,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,5,33956.0,2.0,212206169,0.0
207124050200,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,7,107503.0,2.0,212206169,5.003515054281687
207124050224,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,5,-131362.0,2.0,212206169,0.0
207124050225,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.6125202178955,33.228630065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,212.2061694579,5,284049.0,2.0,212206169,0.0
207204060004,ELECTRICITY,,CHARCOAL,YES,2500.0,1.0,MONTH,-13.792519569397,32.8866806030273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,Central,urban,393.9554076828,3,216953.0,1.0,393955408,49.91286882304809
207204060133,CANDLES,,CHARCOAL,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,1,-121531.0,1.0,393955408,2.2973967099940698
207204060187,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,5,-156525.0,1.0,393955408,4.3734482957731124
207204060200,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,6,-103089.0,1.0,393955408,4.704316090098694
207204060273,ELECTRICITY,,COLLECTED FIREWOOD,YES,1500.0,1.0,MONTH,-13.792519569397,32.8866806030273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Central,urban,393.9554076828,7,-227870.0,1.0,393955408,0.0
207204060292,CANDLES,,COLLECTED FIREWOOD,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,4,-90682.0,1.0,393955408,0.0
207204060294,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,7,-57774.0,1.0,393955408,5.003515054281687
207204060316,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,6,-230594.0,1.0,393955408,0.0
207204060325,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,4,-103089.0,1.0,393955408,4.0
207204060336,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.792519569397,32.8866806030273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,urban,393.9554076828,6,-104224.0,1.0,393955408,0.0
208014070043,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,403.791423992,4,5942.0,2.0,403791424,4.0
208014070104,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,403.791423992,2,55731.0,2.0,403791424,0.0
208014070125,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,403.791423992,7,120313.0,2.0,403791424,5.003515054281687
208014070141,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,403.791423992,4,-109588.0,2.0,403791424,0.0
208014070197,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,403.791423992,6,-64355.0,2.0,403791424,0.0
208014070247,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,403.791423992,2,-61065.0,2.0,403791424,3.031433133020796
208014070284,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,403.791423992,5,115481.0,2.0,403791424,0.0
208014070288,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.435230255127,33.9451713562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,403.791423992,6,-64355.0,2.0,403791424,0.0
208014080081,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,747.250259239,2,-39291.0,2.0,747250259,3.031433133020796
208014080095,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,747.250259239,3,-42581.0,2.0,747250259,0.0
208014080107,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,747.250259239,4,-109588.0,2.0,747250259,0.0
208014080119,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,747.250259239,4,-42581.0,2.0,747250259,0.0
208014080131,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,747.250259239,6,-131362.0,2.0,747250259,0.0
208014080143,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,747.250259239,4,-131362.0,2.0,747250259,0.0
208014080167,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4627103805542,34.0289192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,747.250259239,2,-131362.0,2.0,747250259,0.0
208014090003,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,378.563769155,8,-61065.0,2.0,378563769,5.278031643091577
208014090027,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,1,-109588.0,2.0,378563769,0.0
208014090033,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,378.563769155,3,5942.0,2.0,378563769,3.5652049159320067
208014090044,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,5,220322.0,2.0,378563769,0.0
208014090049,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,2,-109588.0,2.0,378563769,0.0
208014090072,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,3,-131362.0,2.0,378563769,0.0
208014090081,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,3,-131362.0,2.0,378563769,0.0
208014090089,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,378.563769155,4,5942.0,2.0,378563769,4.0
208014090129,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,378.563769155,7,-61065.0,2.0,378563769,5.003515054281687
208014090141,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,4,-109588.0,2.0,378563769,0.0
208014090166,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,5,-131362.0,2.0,378563769,0.0
208014090225,GRASS,,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,5,-131362.0,2.0,378563769,0.0
208014090230,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3826303482056,34.0849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,378.563769155,1,-109588.0,2.0,378563769,0.0
208014100006,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,3,-131362.0,2.0,485341998,0.0
208014100007,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,5,-131362.0,2.0,485341998,0.0
208014100091,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,7,-131362.0,2.0,485341998,0.0
208014100124,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,485.341998163,4,-61065.0,2.0,485341998,4.0
208014100129,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,3,-131362.0,2.0,485341998,0.0
208014100162,GRASS,,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,3,-109588.0,2.0,485341998,0.0
208014100171,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,5,182488.0,2.0,485341998,0.0
208014100225,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,5,-131362.0,2.0,485341998,0.0
208014100245,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,4,-131362.0,2.0,485341998,0.0
208014100255,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,4,-131362.0,2.0,485341998,0.0
208014100277,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,485.341998163,4,388930.0,2.0,485341998,4.0
208014100327,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,4,-131362.0,2.0,485341998,0.0
208014100333,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3713598251343,34.1142196655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,485.341998163,3,-131362.0,2.0,485341998,0.0
208014110013,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,4,-109588.0,2.0,419733545,0.0
208014110020,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,3,-49956.0,2.0,419733545,0.0
208014110022,OTHER(SPECIFY),MATCHES,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,4,-109588.0,2.0,419733545,0.0
208014110048,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,7,-131362.0,2.0,419733545,0.0
208014110053,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,4,-131362.0,2.0,419733545,0.0
208014110063,ELECTRICITY,,COLLECTED FIREWOOD,YES,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,Central,rural,419.733545308,5,205814.0,2.0,419733545,4.3734482957731124
208014110066,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,5,-131362.0,2.0,419733545,0.0
208014110092,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,4,-33051.0,2.0,419733545,0.0
208014110101,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,1,115481.0,2.0,419733545,0.0
208014110149,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,5,-109588.0,2.0,419733545,0.0
208014110158,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,4,-33051.0,2.0,419733545,0.0
208014110161,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,1,137255.0,2.0,419733545,0.0
208014110188,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,3,-109588.0,2.0,419733545,0.0
208014110193,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-14.4033498764038,34.2912483215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,419.733545308,3,-71731.0,2.0,419733545,0.0
208024120025,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,Central,rural,668.222891743,3,40496.0,2.0,668222892,7.1304098318640134
208024120038,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,4,-64355.0,2.0,668222892,0.0
208024120063,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,5,-64355.0,2.0,668222892,0.0
208024120085,PARAFFIN,,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,8,-131362.0,2.0,668222892,0.0
208024120109,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,7,-131362.0,2.0,668222892,0.0
208024120150,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,5,-64355.0,2.0,668222892,0.0
208024120200,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,5,-131362.0,2.0,668222892,0.0
208024120221,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,4,-131362.0,2.0,668222892,0.0
208024120227,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,6,-64355.0,2.0,668222892,0.0
208024120236,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,668.222891743,8,-131362.0,2.0,668222892,0.0
208024120250,OTHER(SPECIFY),,COLLECTED FIREWOOD,NO,,,,-14.3312501907349,33.9891510009766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,668.222891743,8,5942.0,2.0,668222892,5.278031643091577
208024130017,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,631.195388318,6,5942.0,2.0,631195388,4.704316090098694
208024130040,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,631.195388318,3,27716.0,2.0,631195388,3.5652049159320067
208024130134,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,631.195388318,3,-64355.0,2.0,631195388,0.0
208024130171,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,631.195388318,4,-33051.0,2.0,631195388,0.0
208024130302,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,631.195388318,2,-109588.0,2.0,631195388,0.0
208024130410,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,631.195388318,2,-29801.0,2.0,631195388,0.0
208024130422,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.3731002807617,33.9071617126465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,631.195388318,4,142088.0,2.0,631195388,4.0
208034140011,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,430.09463926,7,27716.0,2.0,430094639,5.003515054281687
208034140012,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,430.09463926,2,107503.0,2.0,430094639,3.031433133020796
208034140041,COLLECTED FIREWOOD,,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,430.09463926,6,5942.0,2.0,430094639,4.704316090098694
208034140045,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,430.09463926,3,107503.0,2.0,430094639,3.5652049159320067
208034140046,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,6,-131362.0,2.0,430094639,0.0
208034140048,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,430.09463926,5,5942.0,2.0,430094639,4.3734482957731124
208034140122,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,6,-131362.0,2.0,430094639,0.0
208034140153,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,5,-131362.0,2.0,430094639,0.0
208034140171,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,6,-131362.0,2.0,430094639,0.0
208034140173,COLLECTED FIREWOOD,,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,3,-29801.0,2.0,430094639,0.0
208034140224,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,6,-131362.0,2.0,430094639,0.0
208034140235,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.1811103820801,34.1434593200684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,430.09463926,8,-64355.0,2.0,430094639,0.0
208034150003,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.2234001159668,34.1374092102051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,472.776471937,2,-64355.0,2.0,472776472,0.0
208034150028,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.2234001159668,34.1374092102051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,472.776471937,2,-131362.0,2.0,472776472,0.0
208034150053,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.2234001159668,34.1374092102051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,472.776471937,4,-61065.0,2.0,472776472,4.0
208034150126,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.2234001159668,34.1374092102051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,472.776471937,3,-64355.0,2.0,472776472,0.0
208034150136,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-14.2234001159668,34.1374092102051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,472.776471937,3,-29801.0,2.0,472776472,0.0
